,participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,correctDiagnosis,perceivedDifficulty,highestSeverity,hasHighSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,competingDifferentials,hasCompetingDifferentials,treatmentPlan,infoSeekingTime,remoteDifferentials,nonRemoteDifferentials,correct,brierConfidence,differentialAccuracy,correctDiagnosisIdx,likelihoodOfCorrectDiagnosis,sevOfCorrectDiagnosis,highestLikelihoodCorrect,highestLikelihoodCorrectValue
1263,s8c6kp,1,3,Testing,GUILLAINBARRE SYNDROME,3,0,3,0,3,10,0.3,"CRP and ESR, Chest XRay, Venous Blood Gas",2,57,FALSE,6,3,TRUE,9,"9, 1","2, 3",2,1,FALSE,"CT head and neck
MRI spine
Lumbar puncture

Spirometry or lung function
Refer to Neurology and ICU
Conservative, supportive management ",0.55515,1,1,1,0.1849,0.5,1,9,3,1,9
1264,s8c6kp,2,1,Patient History,AORTIC DISSECTION,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Family History, Social History",4,38,TRUE,8,3,TRUE,7,"7, 7, 6, 3","1, 2, 1, 3",1,3,TRUE,Not Provided,2.443016667,0,4,1,0.3844,0.25,1,3,4,1,7
1265,s8c6kp,2,2,Physical Exmination,AORTIC DISSECTION,5,0,5,0,5,13,0.384615385,"Auscultate the Heart, Take Pulse, Measure Blood Pressure, Auscultate Lungs, Assess Extremities",6,69,TRUE,8,3,TRUE,7,"5, 2, 2, 1, 7, 3","1, 2, 1, 3, 1, 0",1,2,FALSE,Not Provided,2.772083333,1,5,1,0.0961,0.166666667,1,1,4,0,0
1266,s8c6kp,2,3,Testing,AORTIC DISSECTION,6,0,5,0,5,10,0.5,"ECG, Chest XRay, CRP and ESR, FBC, UREA and Electrolytes",8,26,TRUE,8,3,TRUE,8,"4, 2, 2, 1, 7, 3, 4, 8","1, 2, 1, 3, 1, 0, 1, 1",1,2,FALSE,Not Provided,1.300433333,1,7,1,0.5476,0.125,1,1,4,0,0
1267,s8c6kp,3,1,Patient History,MILIARY TB,3,0,3,0,3,6,0.5,"Past Medical History, Present Illness History, Medication",2,40,FALSE,7,3,TRUE,8,"6, 8","3, 2",2,2,FALSE,Not Provided,0.664416667,0,2,0,0.16,-0.5,0,0,0,0,0
1268,s8c6kp,3,2,Physical Exmination,MILIARY TB,12,0,11,2,9,13,0.692307692,"Measure Temperature, Take Pulse, Assess Respiratory Rate, Assess Extremities, Abdomen Examination, NeckThroat Examination, Auscultate the Heart, Past Medical History, Present Illness History, Neurologic Exam Record, Measure Blood Pressure",4,57,FALSE,7,3,TRUE,8,"8, 7, 8, 5","3, 2, 2, 2",3,4,TRUE,Not Provided,1.257933333,0,4,1,0.1849,0.25,1,8,3,1,8
1269,s8c6kp,3,3,Testing,MILIARY TB,12,0,8,0,8,10,0.8,"CRP and ESR, FBC, Clotting Test, Chest XRay, UREA and Electrolytes, Venous Blood Gas, ECG, Urine Dipstick",5,37,FALSE,7,3,TRUE,6,"1, 6, 6, 4, 6","3, 2, 2, 2, 2",2,3,TRUE,Not Provided,3.802116667,1,4,1,0.3969,0.2,1,6,3,1,6
1270,s8c6kp,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Social History, Family History",4,65,FALSE,7,3,TRUE,7,"7, 7, 3, 2","3, 2, 3, 2",3,2,FALSE,Not Provided,0.7711,0,4,1,0.1225,0.25,1,7,4,1,7
1271,s8c6kp,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,8,1,7,13,0.538461538,"Neurologic Exam Record, Measure Temperature, Assess Head, NeckThroat Examination, Assess Eyes, Take Pulse, Measure Blood Pressure, Present Illness History",4,75,FALSE,7,3,TRUE,7,"7, 7, 2, 1","3, 2, 3, 2",3,2,FALSE,Not Provided,1.690683333,1,3,1,0.0625,0.25,1,7,4,1,7
1272,s8c6kp,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,10,0,9,3,6,10,0.6,"FBC, UREA and Electrolytes, Venous Blood Gas, CRP and ESR, Urine Dipstick, Other Biochemistry Tests, Assess Extremities, Auscultate Lungs, Auscultate the Heart",5,61,FALSE,7,3,TRUE,8,"7, 7, 2, 1, 8","3, 2, 3, 2, 2",2,3,TRUE,"3x blood cultures
Echocardiogram  TOE
Cardiology and Microbiology consultation
Start antibiotics according to trust guidelines",1.745166667,1,4,1,0.1521,0.2,1,7,4,0,0
1273,s8c6kp,5,1,Patient History,TEMPORAL ARTERITIS,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Allergies, Family History",3,58,FALSE,9,2,FALSE,7,"7, 7, 4","1, 2, 2",1,2,FALSE,Not Provided,0.563866667,0,3,1,0.1764,0.333333333,1,7,2,1,7
1274,s8c6kp,5,2,Physical Exmination,TEMPORAL ARTERITIS,7,0,7,0,7,13,0.538461538,"Assess Extremities, Take Pulse, Assess Respiratory Rate, Assess Head, Auscultate the Heart, Assess Eyes, Measure Temperature",4,69,FALSE,9,3,TRUE,9,"7, 7, 2, 9","1, 2, 2, 3",3,3,TRUE,Not Provided,4.461533333,0,4,1,0.0961,0.25,1,9,4,1,9
1275,s8c6kp,5,3,Testing,TEMPORAL ARTERITIS,2,0,2,0,2,10,0.2,"FBC, CRP and ESR",5,92,FALSE,9,3,TRUE,10,"7, 7, 2, 10, 1","1, 2, 2, 3, 0",3,3,TRUE,"Ophthalmology review
Vasculitis scren bloods
Rheum review

Start steroids  immunosuppression",0.2971,1,4,1,0.0064,0.2,1,10,4,1,10
1276,s8c6kp,6,1,Patient History,ULCERATIVE COLITIS,1,0,1,0,1,6,0.166666667,Present Illness History,1,91,FALSE,3,1,FALSE,9,9,1,1,1,FALSE,"Iv antibiotics, abdominal imaing
Surgical referral
IV fluids
Pain relief
Nil by mouth until surgical review
Blood transfusion if indicated ",44.05658333,0,1,1,0.0081,1,1,9,2,1,9
1277,s8c6kp,6,2,Physical Exmination,ULCERATIVE COLITIS,0,0,0,0,0,13,0,,1,98,FALSE,3,1,FALSE,9,9,1,1,1,FALSE,"IV antibiotics
Abdominal imaging (CT)
Surgical referral",0.152666667,0,1,1,0.0004,1,1,9,2,1,9
1278,s8c6kp,6,3,Testing,ULCERATIVE COLITIS,0,0,0,0,0,10,0,,1,92,FALSE,3,1,FALSE,9,9,1,1,1,FALSE,As previous,0.053083333,0,1,1,0.0064,1,1,9,2,1,9
1279,sbvht6,1,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Medication, Allergies, Family History",4,29,TRUE,4,2,FALSE,9,"8, 9, 6, 6","1, 1, 1, 2",1,4,TRUE,Not Provided,1.57305,0,4,1,0.5041,0.25,1,8,2,1,9
1280,sbvht6,1,2,Physical Exmination,ULCERATIVE COLITIS,4,0,4,0,4,13,0.307692308,"Abdomen Examination, Rectal Examination, Measure Blood Pressure, Measure Temperature",3,41,TRUE,4,1,FALSE,9,"8, 9, 6","1, 1, 1",1,3,TRUE,Not Provided,1.0911,0,3,1,0.3481,0.333333333,1,8,2,1,9
1281,sbvht6,1,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"Abdominal CT Scan, Other Biochemistry Tests, Venous Blood Gas",3,72,TRUE,4,1,FALSE,9,"8, 9, 6","1, 1, 1",1,3,TRUE,Not Provided,1.049233333,0,3,1,0.0784,0.333333333,1,8,2,1,9
1282,sbvht6,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Allergies, Medication, Social History, Family History",3,40,FALSE,5,3,TRUE,9,"7, 2, 9","3, 2, 3",3,2,FALSE,Not Provided,1.137166667,0,3,1,0.36,0.333333333,1,9,4,1,9
1283,sbvht6,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,13,0.384615385,"Measure Temperature, Assess Head, Neurologic Exam Record, Assess Eyes, Assess Extremities",1,63,FALSE,5,3,TRUE,9,9,3,3,1,FALSE,Not Provided,17.0903,0,1,1,0.1369,1,1,9,4,0,0
1284,sbvht6,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,3,0,3,0,3,10,0.3,"Venous Blood Gas, FBC, CRP and ESR",1,62,FALSE,5,3,TRUE,9,9,3,3,1,FALSE,Not Provided,1.168566667,0,1,1,0.1444,1,1,9,4,1,9
1285,sbvht6,3,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Social History, Allergies, Family History",3,30,FALSE,2,3,TRUE,8,"7, 6, 8","3, 1, 3",3,3,TRUE,Not Provided,0.885833333,0,3,1,0.49,0.333333333,1,8,4,0,0
1286,sbvht6,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Neurologic Exam Record, Assess Extremities, Measure Temperature",1,77,FALSE,2,3,TRUE,8,8,3,3,1,FALSE,Not Provided,0.670133333,0,1,1,0.0529,1,1,8,4,1,8
1287,sbvht6,3,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"FBC, UREA and Electrolytes, Venous Blood Gas, Other Biochemistry Tests",1,86,FALSE,2,3,TRUE,8,8,3,3,1,FALSE,"Lumbar puncture for CSF sample
IV antibodies",0.982033333,0,1,1,0.0196,1,1,8,4,1,8
1288,sbvht6,4,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Social History, Allergies",5,32,FALSE,2,2,FALSE,8,"8, 7, 5, 7, 7","2, 2, 1, 2, 1",2,5,TRUE,Not Provided,1.254166667,0,5,0,0.1024,-0.2,0,0,0,0,0
1289,sbvht6,4,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Auscultate Lungs, Assess Respiratory Rate, Measure Temperature, Assess Extremities, Auscultate the Heart, Take Pulse",3,59,FALSE,2,2,FALSE,8,"8, 7, 8","2, 2, 2",2,3,TRUE,Not Provided,1.48065,0,3,1,0.1681,0.333333333,1,8,3,1,8
1290,sbvht6,4,3,Testing,AORTIC DISSECTION,3,0,3,0,3,10,0.3,"Chest X-Ray, Venous Blood Gas, ECG",2,60,FALSE,2,2,FALSE,8,"7, 8","2, 2",2,2,FALSE,Not Provided,1.28105,0,2,1,0.16,0.5,1,7,3,0,0
1291,sbvht6,5,1,Patient History,TEMPORAL ARTERITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Social History, Allergies",2,26,FALSE,3,1,FALSE,7,"7, 6","1, 1",1,2,FALSE,Not Provided,1.395916667,0,2,0,0.0676,-0.5,0,0,0,0,0
1292,sbvht6,5,2,Physical Exmination,TEMPORAL ARTERITIS,6,0,6,0,6,13,0.461538462,"Assess Extremities, Measure Temperature, Abdomen Examination, Assess Respiratory Rate, Take Pulse, Assess Head",1,62,FALSE,3,2,FALSE,7,7,2,2,1,FALSE,Not Provided,1.427316667,0,1,0,0.3844,-1,0,0,0,0,0
1293,sbvht6,5,3,Testing,TEMPORAL ARTERITIS,5,0,5,0,5,10,0.5,"Venous Blood Gas, Other Biochemistry Tests, CRP and ESR, Urine Dipstick, FBC",1,78,FALSE,3,2,FALSE,7,7,2,2,1,FALSE,"ANCA to confirm
Steroids
Methotrexate",1.1415,0,1,0,0.6084,-1,0,0,0,0,0
1294,sbvht6,6,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Allergies, Social History, Medication",1,25,FALSE,4,2,FALSE,7,7,2,2,1,FALSE,Not Provided,3.630866667,0,1,0,0.0625,-1,0,0,0,0,0
1295,sbvht6,6,2,Physical Exmination,MILIARY TB,4,0,4,0,4,13,0.307692308,"Neck/Throat Examination, Measure Temperature, Assess Extremities, Abdomen Examination",1,35,FALSE,4,2,FALSE,7,7,2,2,1,FALSE,Not Provided,2.1725,0,1,0,0.1225,-1,0,0,0,0,0
1296,sbvht6,6,3,Testing,MILIARY TB,2,0,2,0,2,10,0.2,"FBC, Abdominal CT Scan",1,73,FALSE,4,2,FALSE,9,9,2,2,1,FALSE,"steroids
chemo",1.131516667,0,1,0,0.5329,-1,0,0,0,0,0
1297,srf3l2,1,1,Patient History,AORTIC DISSECTION,4,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Medication, Social History",4,53,FALSE,3,2,FALSE,8,"8, 5, 3, 3","2, 1, 1, 1",2,2,FALSE,Not Provided,1.137683333,0,4,0,0.2809,-0.25,0,0,0,0,0
1298,srf3l2,1,2,Physical Exmination,AORTIC DISSECTION,7,0,7,0,7,13,0.538461538,"Auscultate the Heart, Assess Extremities, Assess Respiratory Rate, Auscultate Lungs, Measure Blood Pressure, Take Pulse, Measure Temperature",4,59,FALSE,3,2,FALSE,8,"8, 5, 3, 3","2, 1, 1, 1",2,2,FALSE,Not Provided,0.96715,0,4,0,0.3481,-0.25,0,0,0,0,0
1299,srf3l2,1,3,Testing,AORTIC DISSECTION,3,0,3,0,3,10,0.3,"ECG, Chest XRay, FBC",4,81,FALSE,3,2,FALSE,9,"9, 2, 2, 2","2, 1, 1, 1",2,1,FALSE,Not Provided,0.973983333,0,4,0,0.6561,-0.25,0,0,0,0,0
1300,srf3l2,2,1,Patient History,GUILLAINBARRE SYNDROME,5,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Medication, Social History",2,31,FALSE,7,3,TRUE,7,"7, 4","2, 3",2,1,FALSE,Not Provided,1.6141,0,2,1,0.4761,0.5,1,7,3,1,7
1301,srf3l2,2,2,Physical Exmination,GUILLAINBARRE SYNDROME,4,0,4,0,4,13,0.307692308,"Neurologic Exam Record, Assess Head, Measure Temperature, Assess Eyes",2,50,FALSE,7,3,TRUE,8,"8, 4","2, 3",2,1,FALSE,Not Provided,1.2885,0,2,1,0.25,0.5,1,8,3,1,8
1302,srf3l2,2,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"FBC, UREA and Electrolytes, CRP and ESR, Other Biochemistry Tests",2,16,FALSE,7,3,TRUE,8,"8, 4","2, 3",2,1,FALSE,Not Provided,0.706433333,0,2,1,0.7056,0.5,1,8,3,1,8
1303,srf3l2,3,1,Patient History,MILIARY TB,6,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Social History, Medication",2,62,FALSE,5,3,TRUE,9,"9, 3","3, 2",3,1,FALSE,Not Provided,0.912383333,0,2,1,0.1444,0.5,1,3,3,0,0
1304,srf3l2,3,2,Physical Exmination,MILIARY TB,7,0,7,0,7,13,0.538461538,"Measure Temperature, NeckThroat Examination, Assess Respiratory Rate, Take Pulse, Abdomen Examination, Assess Extremities, Measure Blood Pressure",2,61,FALSE,5,3,TRUE,9,"9, 3","3, 2",3,1,FALSE,Not Provided,1.7146,0,2,1,0.1521,0.5,1,3,3,0,0
1305,srf3l2,3,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"CRP and ESR, FBC, Other Biochemistry Tests, Chest XRay",3,58,FALSE,5,3,TRUE,9,"7, 3, 9","3, 2, 3",3,2,FALSE,Not Provided,2.20315,0,3,1,0.1764,0.333333333,1,3,3,0,0
1306,srf3l2,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,6,0,6,6,1,"Past Medical History, Present Illness History, Social History, Family History, Medication, Allergies",5,48,FALSE,3,3,TRUE,7,"4, 2, 7, 5, 1","3, 3, 3, 2, 1",3,2,FALSE,Not Provided,2.13895,1,4,0,0.2304,-0.2,0,0,0,1,7
1307,srf3l2,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,9,0,9,13,0.692307692,"Assess Head, Measure Blood Pressure, Take Pulse, Measure Temperature, Assess Respiratory Rate, Neurologic Exam Record, Assess Eyes, Assess Extremities, NeckThroat Examination",5,52,FALSE,3,3,TRUE,7,"4, 2, 7, 5, 1","3, 3, 3, 2, 1",3,2,FALSE,Not Provided,1.312016667,1,4,0,0.2704,-0.2,0,0,0,1,7
1308,srf3l2,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,10,0.5,"CRP and ESR, FBC, Clotting Test, Other Biochemistry Tests, UREA and Electrolytes",5,25,FALSE,3,3,TRUE,7,"4, 2, 7, 5, 1","3, 3, 3, 2, 1",3,2,FALSE,Not Provided,1.464533333,1,4,0,0.0625,-0.2,0,0,0,1,7
1309,srf3l2,5,1,Patient History,TEMPORAL ARTERITIS,5,0,5,0,5,6,0.833333333,"Present Illness History, Medication, Past Medical History, Family History, Social History",1,10,FALSE,5,1,FALSE,2,2,1,1,0,FALSE,Not Provided,9.86105,0,1,0,0.01,-1,0,0,0,0,0
1310,srf3l2,5,2,Physical Exmination,TEMPORAL ARTERITIS,5,0,5,0,5,13,0.384615385,"Measure Temperature, Assess Extremities, Auscultate the Heart, Neurologic Exam Record, Measure Blood Pressure",2,46,FALSE,5,2,FALSE,7,"2, 7","1, 2",2,1,FALSE,Not Provided,0.715133333,0,2,1,0.2916,0.5,1,7,3,1,7
1311,srf3l2,5,3,Testing,TEMPORAL ARTERITIS,3,0,3,0,3,10,0.3,"FBC, UREA and Electrolytes, CRP and ESR",2,68,FALSE,5,2,FALSE,9,"2, 9","1, 2",2,1,FALSE,Not Provided,0.7031,0,2,1,0.1024,0.5,1,9,3,1,9
1312,srf3l2,6,1,Patient History,ULCERATIVE COLITIS,4,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Social History, Medication",1,44,FALSE,5,2,FALSE,7,7,2,2,1,FALSE,Not Provided,0.837916667,0,1,1,0.3136,1,1,7,3,1,7
1313,srf3l2,6,2,Physical Exmination,ULCERATIVE COLITIS,5,0,5,0,5,13,0.384615385,"Take Pulse, Measure Blood Pressure, Measure Temperature, Abdomen Examination, Rectal Examination",1,56,FALSE,5,2,FALSE,7,7,2,2,1,FALSE,Not Provided,0.785483333,0,1,1,0.1936,1,1,7,3,1,7
1314,srf3l2,6,3,Testing,ULCERATIVE COLITIS,5,0,5,0,5,10,0.5,"Clotting Test, Abdominal CT Scan, CRP and ESR, FBC, Other Biochemistry Tests",1,57,FALSE,5,2,FALSE,7,7,2,2,1,FALSE,Not Provided,0.91245,0,1,1,0.1849,1,1,7,3,1,7
1315,sz5k4r,1,1,Patient History,TEMPORAL ARTERITIS,6,0,6,0,6,6,1,"Social History, Present Illness History, Family History, Medication, Past Medical History, Allergies",4,66,FALSE,2,1,FALSE,7,"7, 4, 3, 2","1, 1, 0, 0",1,1,FALSE,Not Provided,0.731066667,0,4,1,0.1156,0.25,1,7,2,1,7
1316,sz5k4r,1,2,Physical Exmination,TEMPORAL ARTERITIS,13,0,13,0,13,13,1,"Measure Blood Pressure, Auscultate Lungs, Neurologic Exam Record, Measure Temperature, Neck/Throat Examination, Assess Respiratory Rate, Assess Head, Assess Eyes, Abdomen Examination, Rectal Examination, Take Pulse, Assess Extremities, Auscultate the Heart",4,93,FALSE,2,2,FALSE,10,"10, 2, 2, 1","2, 1, 0, 0",2,1,FALSE,Start prednisolone but with omeprazole cover. ,1.186,1,3,1,0.0049,0.25,1,10,3,1,10
1317,sz5k4r,1,3,Testing,TEMPORAL ARTERITIS,4,0,4,0,4,10,0.4,"CRP and ESR, Abdominal CT Scan, FBC, Urine Dipstick",4,100,FALSE,2,2,FALSE,10,"10, 2, 2, 1","2, 1, 0, 0",2,1,FALSE,Start prednisolone but with omeprazole 40mg PO cover. Discuss with rheum for alternative immunosuppression given ulcers (e.g. monoclonal antibodies). Test visual acuity and fields.,0.5546,1,3,1,0,0.25,1,10,3,1,10
1318,sz5k4r,2,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Family History, Present Illness History, Allergies, Past Medical History, Social History, Medication",2,29,FALSE,8,2,FALSE,8,"8, 4","2, 2",2,1,FALSE,Not Provided,3.087533333,0,2,1,0.5041,0.5,1,4,3,0,0
1319,sz5k4r,2,2,Physical Exmination,MILIARY TB,10,0,10,0,10,13,0.769230769,"Assess Extremities, Neurologic Exam Record, Assess Respiratory Rate, Neck/Throat Examination, Abdomen Examination, Take Pulse, Assess Eyes, Measure Blood Pressure, Measure Temperature, Rectal Examination",3,41,FALSE,8,2,FALSE,8,"8, 4, 2","2, 2, 1",2,1,FALSE,Not Provided,0.959333333,0,3,1,0.3481,0.333333333,1,4,3,0,0
1320,sz5k4r,2,3,Testing,MILIARY TB,7,0,7,1,6,10,0.6,"FBC, UREA and Electrolytes, Abdominal CT Scan, Chest X-Ray, Other Biochemistry Tests, Clotting Test, Social History",4,29,FALSE,8,2,FALSE,8,"8, 4, 2, 7","2, 2, 1, 2",2,2,FALSE,"Pleurocentesis to evaluate nature of pleural effusion  /- paracentesis to evaluate nature of ascites. If stil inconclusive, biopsy of axillary lymphadenopathy. ",1.93935,0,4,1,0.5041,0.25,1,4,3,0,0
1321,sz5k4r,3,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Family History, Allergies, Social History, Medication, Past Medical History",5,68,TRUE,7,3,TRUE,8,"8, 8, 7, 2, 1","0, 0, 1, 3, 3",0,3,TRUE,Not Provided,1.36225,1,4,1,0.1024,0.2,1,1,4,0,0
1322,sz5k4r,3,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Auscultate Lungs, Measure Blood Pressure, Auscultate the Heart, Abdomen Examination, Take Pulse, Assess Extremities",6,34,TRUE,7,3,TRUE,9,"8, 8, 7, 2, 9, 3","0, 0, 1, 3, 3, 0",3,4,TRUE,Not Provided,1.040166667,0,6,1,0.4356,0.166666667,1,9,4,1,9
1323,sz5k4r,3,3,Testing,AORTIC DISSECTION,6,0,6,0,6,10,0.6,"Chest X-Ray, Abdominal CT Scan, ECG, Other Biochemistry Tests, FBC, UREA and Electrolytes",6,85,TRUE,7,3,TRUE,10,"8, 8, 7, 2, 10, 3","0, 0, 1, 3, 3, 0",3,4,TRUE,"CT aortogram to look for dissection. If positive, labetalol to normalise blood pressure (caution as already on verapamil) and treatment will depend on whether this is type A or B dissection. Three week history makes dissection less likely.",0.8932,0,6,1,0.0225,0.166666667,1,10,4,1,10
1324,sz5k4r,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Medication, Allergies, Present Illness History, Past Medical History, Family History, Social History",4,69,FALSE,7,3,TRUE,6,"3, 6, 4, 1","3, 3, 2, 1",3,1,FALSE,Not Provided,0.7772,1,3,0,0.4761,-0.25,0,0,0,0,0
1325,sz5k4r,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,13,0.384615385,"Assess Extremities, Measure Blood Pressure, Assess Head, Neurologic Exam Record, Take Pulse",4,40,FALSE,7,3,TRUE,6,"3, 6, 4, 1","3, 3, 2, 1",3,1,FALSE,Not Provided,0.530683333,1,3,0,0.16,-0.25,0,0,0,0,0
1326,sz5k4r,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,10,0.5,"FBC, Urine Dipstick, Clotting Test, Other Biochemistry Tests, Chest X-Ray",6,59,FALSE,7,3,TRUE,8,"2, 6, 8, 1, 2, 7","3, 3, 2, 1, 0, 3",2,3,TRUE,Not Provided,1.3824,1,5,0,0.3481,-0.166666667,0,0,0,0,0
1327,sz5k4r,5,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Social History, Past Medical History, Medication, Allergies, Family History, Present Illness History",3,61,FALSE,3,3,TRUE,8,"8, 3, 8","3, 2, 3",3,2,FALSE,Not Provided,0.694133333,0,3,1,0.1521,0.333333333,1,8,4,1,8
1328,sz5k4r,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,2,0,2,0,2,13,0.153846154,"Neurologic Exam Record, Assess Extremities",3,78,FALSE,3,3,TRUE,10,"10, 3, 8","3, 2, 3",3,2,FALSE,Not Provided,0.403783333,0,3,1,0.0484,0.333333333,1,10,4,1,10
1329,sz5k4r,5,3,Testing,GUILLAINBARRE SYNDROME,3,0,3,0,3,10,0.3,"FBC, CRP and ESR, Clotting Test",3,93,FALSE,3,3,TRUE,10,"10, 3, 8","3, 2, 3",3,2,FALSE,"Start IVIG, daily PEFR, LP as inpatient.",0.44905,0,3,1,0.0049,0.333333333,1,10,4,1,10
1330,sz5k4r,6,1,Patient History,ULCERATIVE COLITIS,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Allergies, Family History",3,70,FALSE,4,3,TRUE,9,"9, 8, 3","3, 3, 2",3,2,FALSE,Not Provided,0.7189,0,3,0,0.49,-0.333333333,0,0,0,1,9
1331,sz5k4r,6,2,Physical Exmination,ULCERATIVE COLITIS,5,0,5,0,5,13,0.384615385,"Rectal Examination, Measure Temperature, Take Pulse, Measure Blood Pressure, Abdomen Examination",3,86,FALSE,4,3,TRUE,10,"9, 10, 3","3, 3, 2",3,2,FALSE,Not Provided,0.540683333,0,3,0,0.7396,-0.333333333,0,0,0,1,10
1332,sz5k4r,6,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"Abdominal CT Scan, FBC, CRP and ESR",4,93,TRUE,4,3,TRUE,10,"9, 10, 3, 10","3, 3, 2, 2",3,3,TRUE,"New presentation of ulcerative colitis. Start steroids, admit, inpatient flexible sigmoidoscopy.",0.450416667,0,4,1,0.0049,0.25,1,10,3,1,10
1333,t4lrxf,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Allergies, Social History, Medication, Family History",1,9,FALSE,5,3,TRUE,5,5,3,3,1,FALSE,Not Provided,1.910166667,0,1,0,0.0081,-1,0,0,0,0,0
1334,t4lrxf,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,11,0,10,0,10,13,0.769230769,"Assess Respiratory Rate, Take Pulse, Assess Eyes, Assess Head, Assess Extremities, Rectal Examination, Measure Temperature, Measure Blood Pressure, Auscultate the Heart, Neurologic Exam Record",2,50,FALSE,5,3,TRUE,6,"5, 6","3, 3",3,2,FALSE,Not Provided,1.27095,0,2,0,0.25,-0.5,0,0,0,0,0
1335,t4lrxf,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,13,0,10,0,10,10,1,"Urine Dipstick, ECG, Venous Blood Gas, CRP and ESR, UREA and Electrolytes, Abdominal CT Scan, Chest X-Ray, FBC, Clotting Test, Other Biochemistry Tests",3,66,FALSE,5,3,TRUE,6,"5, 6, 6","3, 3, 3",3,3,TRUE,Not Provided,3.162183333,0,3,0,0.4356,-0.333333333,0,0,0,0,0
1336,t4lrxf,2,1,Patient History,AORTIC DISSECTION,9,0,5,0,5,6,0.833333333,"Social History, Present Illness History, Family History, Past Medical History, Medication",4,46,FALSE,5,2,FALSE,6,"5, 6, 6, 6","2, 2, 2, 1",2,4,TRUE,Not Provided,1.915066667,0,4,0,0.2116,-0.25,0,0,0,0,0
1337,t4lrxf,2,2,Physical Exmination,AORTIC DISSECTION,4,0,4,0,4,13,0.307692308,"Measure Temperature, Assess Respiratory Rate, Auscultate Lungs, Auscultate the Heart",5,46,FALSE,5,2,FALSE,6,"5, 6, 6, 6, 6","2, 2, 2, 1, 2",2,5,TRUE,Not Provided,0.660016667,0,5,0,0.2116,-0.2,0,0,0,0,0
